app,arm,mutator,file,line,column,variant,stage2,stmt_differs,effective,stage3,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,exit_code,wall_seconds,note
iir_blur,arithmetic,Halide_mul_to_sub,iir_blur_generator.cpp,29,21,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_mul_to_sub,iir_blur_generator.cpp,29,55,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_add,iir_blur_generator.cpp,23,23,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,-6,0.00,
iir_blur,arithmetic,Halide_sub_to_add,iir_blur_generator.cpp,25,12,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_add,iir_blur_generator.cpp,25,34,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_add,iir_blur_generator.cpp,27,27,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_add,iir_blur_generator.cpp,27,32,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_add,iir_blur_generator.cpp,29,12,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_div,iir_blur_generator.cpp,23,23,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,-6,0.00,
iir_blur,arithmetic,Halide_sub_to_div,iir_blur_generator.cpp,25,12,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_div,iir_blur_generator.cpp,25,34,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_div,iir_blur_generator.cpp,27,27,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_div,iir_blur_generator.cpp,27,32,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_div,iir_blur_generator.cpp,29,12,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_mul,iir_blur_generator.cpp,23,23,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,-6,0.00,
iir_blur,arithmetic,Halide_sub_to_mul,iir_blur_generator.cpp,25,12,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_mul,iir_blur_generator.cpp,25,34,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_mul,iir_blur_generator.cpp,27,27,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.01,
iir_blur,arithmetic,Halide_sub_to_mul,iir_blur_generator.cpp,27,32,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
iir_blur,arithmetic,Halide_sub_to_mul,iir_blur_generator.cpp,29,12,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
