app,arm,mutator,file,line,column,variant,stage2,stmt_differs,effective,stage3,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,exit_code,wall_seconds,note
max_filter,arithmetic,Halide_add_to_div,max_filter_generator.cpp,50,45,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_div,max_filter_generator.cpp,54,43,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.44,
max_filter,arithmetic,Halide_add_to_mul,max_filter_generator.cpp,29,41,after,OK,1,1,OK,NOT_RUN,NOT_RUN,SURVIVED,NOT_RUN,,0,0,0.47,
max_filter,arithmetic,Halide_add_to_mul,max_filter_generator.cpp,31,56,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.53,
max_filter,arithmetic,Halide_add_to_mul,max_filter_generator.cpp,38,57,after,OK,1,1,OK,NOT_RUN,NOT_RUN,SURVIVED,NOT_RUN,,0,0,0.44,
max_filter,arithmetic,Halide_add_to_mul,max_filter_generator.cpp,45,44,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.46,
max_filter,arithmetic,Halide_add_to_mul,max_filter_generator.cpp,45,48,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_mul,max_filter_generator.cpp,50,45,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_mul,max_filter_generator.cpp,54,43,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.56,
max_filter,arithmetic,Halide_add_to_sub,max_filter_generator.cpp,29,41,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_sub,max_filter_generator.cpp,31,56,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_sub,max_filter_generator.cpp,38,57,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_sub,max_filter_generator.cpp,45,44,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_sub,max_filter_generator.cpp,45,48,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_add_to_sub,max_filter_generator.cpp,50,45,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_add_to_sub,max_filter_generator.cpp,54,43,after,OK,1,1,OK,NOT_RUN,NOT_RUN,SURVIVED,NOT_RUN,,0,0,0.42,
max_filter,arithmetic,Halide_div_to_add,max_filter_generator.cpp,38,62,after,OK,0,0,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,,0.00,equivalent at this target (emitted .stmt unchanged)
max_filter,arithmetic,Halide_div_to_add,Halide.h,13294,25,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.44,
max_filter,arithmetic,Halide_div_to_mul,max_filter_generator.cpp,38,62,after,OK,0,0,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,,0.00,equivalent at this target (emitted .stmt unchanged)
max_filter,arithmetic,Halide_div_to_mul,Halide.h,13294,25,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.44,
max_filter,arithmetic,Halide_div_to_sub,max_filter_generator.cpp,38,62,after,OK,0,0,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,,0.00,equivalent at this target (emitted .stmt unchanged)
max_filter,arithmetic,Halide_div_to_sub,Halide.h,13294,25,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
