app,route,mutant_uid,op_id,file,line,column,target,ordinal_this_run,stage_compile,tce,stage_link,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,resolved,resolution,exit_code,wall_seconds,perf_median,artifact_digest,note
resize,ast_emitted,03e91de607a21786,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,231,46,operator== -> operator>=,m028_cxx_rel_swap_operator_gt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,96b99098a236597f,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,241,36,operator* -> operator+,m030_cxx_arith_swap_operator_add,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,84f725519fe3324c,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,241,36,operator* -> operator-,m031_cxx_arith_swap_operator_sub,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,82070dcfab1f273b,cxx_arith_swap,resize_box_uint8_down.halide_generated.cpp,241,36,operator* -> operator/,m032_cxx_arith_swap_operator_div,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,d5407a982345c975,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,16,operator< -> operator>,m034_cxx_rel_swap_operator_gt,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,fd218b1b095182ae,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,231,46,operator== -> operator!=,m029_cxx_rel_swap_operator_not_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,f1625290ba58a68d,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,16,operator< -> operator<=,m033_cxx_rel_swap_operator_lt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,574f025925ff8e27,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,16,operator< -> operator>=,m035_cxx_rel_swap_operator_gt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,1e3c336542d4ab0b,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,16,operator< -> operator==,m036_cxx_rel_swap_operator_eq_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,5a9d9219a534fc76,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,48,operator== -> operator<=,m039_cxx_rel_swap_operator_lt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,775129ec28bebef2,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,48,operator== -> operator>,m040_cxx_rel_swap_operator_gt,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,d4f70eeedefc46eb,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,16,operator< -> operator!=,m037_cxx_rel_swap_operator_not_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,c17a6b290f19462e,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,48,operator== -> operator<,m038_cxx_rel_swap_operator_lt,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,f1f0f4b217d4b07d,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,48,operator== -> operator!=,m042_cxx_rel_swap_operator_not_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,94c4987bb382b930,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,243,48,operator== -> operator>=,m041_cxx_rel_swap_operator_gt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,dcaa68da474ec394,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,252,15,operator> -> operator<=,m044_cxx_rel_swap_operator_lt_eq,OK,4adec17158b8abaa,OK,KILLED,KILLED,NOT_RUN,NOT_RUN,test1_demo;test2_golden,1,1,killed,-6,0.233,,<missing>,
resize,ast_emitted,7befe79fdcef79c7,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,252,15,operator> -> operator<,m043_cxx_rel_swap_operator_lt,OK,ac60bb207ee1fc01,OK,KILLED,KILLED,NOT_RUN,NOT_RUN,test1_demo;test2_golden,1,1,killed,-6,0.290,,<missing>,
resize,ast_emitted,954b9415bcf16954,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,252,15,operator> -> operator==,m046_cxx_rel_swap_operator_eq_eq,OK,e537ec7727e9bb2d,OK,KILLED,KILLED,NOT_RUN,NOT_RUN,test1_demo;test2_golden,1,1,killed,-6,0.166,,<missing>,
resize,ast_emitted,1364728dd23d87c8,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,257,15,operator< -> operator>,m049_cxx_rel_swap_operator_gt,OK,e68cadf358f4fd1a,OK,KILLED,KILLED,NOT_RUN,NOT_RUN,test1_demo;test2_golden,1,1,killed,-6,0.217,,<missing>,
resize,ast_emitted,77805b72fbd46d75,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,257,15,operator< -> operator<=,m048_cxx_rel_swap_operator_lt_eq,OK,d62b8c8df8b9cd3e,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,,0,1.052,,d1c42bdaf408029e,
resize,ast_emitted,e3818212852f1b0a,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,252,15,operator> -> operator>=,m045_cxx_rel_swap_operator_gt_eq,OK,2a05536cb6ea04c0,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,,0,1.193,,d1c42bdaf408029e,
