app,route,mutant_uid,op_id,file,line,column,target,ordinal_this_run,stage_compile,tce,stage_link,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,resolved,resolution,exit_code,wall_seconds,perf_median,artifact_digest,note
fft,ast_emitted,6f181d0094474c0b,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,823,27,operator/ -> operator-,m064_cxx_arith_swap_operator_sub,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,6131e860a6e4dde7,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,818,25,operator< -> operator==,m061_cxx_rel_swap_operator_eq_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,e389dc7871f2c74c,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,823,27,operator/ -> operator*,m065_cxx_arith_swap_operator_mul,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,f09ba61d0894321a,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,823,22,operator+ -> operator/,m068_cxx_arith_swap_operator_div,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,6e8eb89344a6dee0,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,818,25,operator< -> operator!=,m062_cxx_rel_swap_operator_not_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,64eaba9ba5395376,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,839,37,operator== -> operator>,m071_cxx_rel_swap_operator_gt,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
fft,ast_emitted,8927f975ab255680,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,839,37,operator== -> operator<=,m070_cxx_rel_swap_operator_lt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,d4b6d8756c407d2f,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,839,37,operator== -> operator<,m069_cxx_rel_swap_operator_lt,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
fft,ast_emitted,04da6f39c3e4c47b,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,823,22,operator+ -> operator*,m067_cxx_arith_swap_operator_mul,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,a578ed1f5f5bb418,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,839,37,operator== -> operator!=,m073_cxx_rel_swap_operator_not_eq,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
fft,ast_emitted,89e398138d5826af,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,823,22,operator+ -> operator-,m066_cxx_arith_swap_operator_sub,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,a4d457e4dbefc4ad,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,967,35,operator+ -> operator-,m074_cxx_arith_swap_operator_sub,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,5363ea7d9d6e8b82,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,971,29,operator+ -> operator-,m077_cxx_arith_swap_operator_sub,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
